databank	nb_OTU	dataset	set_number	amplicon	abundance_law	method	Genus	Family	Order	Class	Phylum	OTU lost	OTU false
utax	1000sp	dataset_2	set5	V4V4	powerlaw	frogs	3.26501220787	1.37989906351	0.975609057161	0.707967524899	0.580429160821	-64	11
utax	1000sp	dataset_2	set6	V4V4	powerlaw	frogs	3.23319101166	1.2847549022	0.772766109399	0.584017024657	0.402135263725	-65	6
utax	1000sp	dataset_2	set7	V4V4	powerlaw	frogs	3.24387014061	1.4160709992	0.828545735592	0.56946876395	0.401091538258	-67	8
utax	1000sp	dataset_2	set8	V4V4	powerlaw	frogs	2.98423441546	1.27035800755	0.860302385885	0.531212014178	0.392839518735	-68	7
utax	1000sp	dataset_2	set9	V4V4	powerlaw	frogs	3.35733693061	1.36428544672	0.850781562822	0.655485228203	0.555033171337	-68	6
utax	1000sp	dataset_2	set10	V4V4	powerlaw	frogs	4.00361692518	1.31942236428	0.976369171018	0.648483087784	0.571487705499	-65	11
utax	1000sp	dataset_3	set1	V4V4	powerlaw	frogs	5.66739653962	1.17572468513	0.663673038909	0.377186292548	0.279167977578	-69	7
utax	1000sp	dataset_3	set2	V4V4	powerlaw	frogs	3.72031018788	1.48937835349	0.82559005688	0.564660002663	0.381203367637	-69	5
utax	1000sp	dataset_3	set3	V4V4	powerlaw	frogs	3.90695190716	2.18543151066	0.798147724242	0.554254169957	0.428982296117	-69	8
utax	1000sp	dataset_3	set4	V4V4	powerlaw	frogs	5.88134634802	3.11851728367	0.787602700804	0.480206170234	0.241972166449	-68	5
utax	1000sp	dataset_3	set5	V4V4	powerlaw	frogs	3.58919037469	1.08752136952	0.683759227414	0.407218121042	0.279241254812	-68	9
utax	1000sp	dataset_3	set6	V4V4	powerlaw	frogs	3.46097605214	1.62137167167	0.550271038534	0.33689904758	0.196568882306	-68	10
utax	1000sp	dataset_3	set7	V4V4	powerlaw	frogs	3.07075943143	1.25544681571	0.686921942442	0.551771731885	0.362499189251	-66	12
utax	1000sp	dataset_3	set8	V4V4	powerlaw	frogs	3.67153638589	1.46100276204	0.845054497958	0.595922539129	0.515545237654	-65	6
utax	1000sp	dataset_3	set9	V4V4	powerlaw	frogs	3.52432260319	1.32698441093	0.821817691154	0.654802159711	0.358952845007	-67	6
utax	1000sp	dataset_3	set10	V4V4	powerlaw	frogs	3.39252903824	1.56806383718	0.812509958019	0.515923620383	0.273500815267	-68	8
utax	1000sp	dataset_4	set1	V4V4	powerlaw	frogs	2.77444788255	1.47138837672	1.05595127103	0.890877029307	0.609965494835	-53	7
utax	1000sp	dataset_4	set2	V4V4	powerlaw	frogs	2.89686023834	1.35285820739	0.815622577386	0.63102371722	0.317601851597	-53	8
utax	1000sp	dataset_4	set3	V4V4	powerlaw	frogs	2.65742693808	1.35869217061	1.03076775425	0.71628158229	0.286672667567	-54	8
utax	1000sp	dataset_4	set4	V4V4	powerlaw	frogs	3.39037861759	1.16296883309	0.793978580356	0.521075173576	0.164028083202	-53	6
utax	1000sp	dataset_4	set5	V4V4	powerlaw	frogs	2.89677011087	1.22003637753	0.858933382856	0.597775505893	0.362007658775	-52	8
utax	1000sp	dataset_4	set6	V4V4	powerlaw	frogs	2.78511109986	1.31913068484	0.879647001492	0.617683710831	0.605945634147	-52	9
utax	1000sp	dataset_4	set7	V4V4	powerlaw	frogs	2.9733993335	1.30491100134	0.793544960084	0.599061615698	0.412203277226	-52	12
utax	1000sp	dataset_4	set8	V4V4	powerlaw	frogs	3.40573581754	1.17398307024	0.818119592438	0.646761609165	0.485681848506	-55	6
utax	1000sp	dataset_4	set9	V4V4	powerlaw	frogs	2.66655038317	1.27287019657	0.838136337636	0.573004995369	0.455579784891	-53	9
utax	1000sp	dataset_4	set10	V4V4	powerlaw	frogs	2.52671764778	1.26581098542	0.858676495427	0.569075981949	0.379867028797	-53	6
utax	1000sp	dataset_5	set1	V4V4	powerlaw	frogs	3.14331429799	1.25696561567	0.791223430673	0.408929374189	0.327537491327	-61	5
utax	1000sp	dataset_5	set2	V4V4	powerlaw	frogs	2.76300937037	1.48327520704	0.990077110409	0.803127267634	0.747017236975	-60	6
utax	1000sp	dataset_5	set3	V4V4	powerlaw	frogs	3.04245450623	1.35125753804	0.85733669197	0.517486079525	0.41303120736	-58	8
utax	1000sp	dataset_5	set4	V4V4	powerlaw	frogs	3.05261946865	1.19931256348	0.829340181814	0.444119365044	0.315031762532	-60	5
utax	1000sp	dataset_5	set5	V4V4	powerlaw	frogs	3.08779227521	1.16130437362	0.653196661994	0.419397615668	0.206514215166	-60	5
utax	1000sp	dataset_5	set6	V4V4	powerlaw	frogs	3.01996775735	1.40951575164	1.11994131695	0.923173208511	0.515761673714	-61	18
utax	1000sp	dataset_5	set7	V4V4	powerlaw	frogs	3.83978253088	1.33387838221	0.895441432122	0.426078156622	0.291443115837	-61	13
utax	1000sp	dataset_5	set8	V4V4	powerlaw	frogs	3.67937573197	1.64215220007	0.83819860664	0.648076371702	0.579224750087	-58	9
utax	1000sp	dataset_5	set9	V4V4	powerlaw	frogs	2.54196848662	1.24904792433	0.843102401899	0.630948028093	0.361745077406	-59	6
utax	1000sp	dataset_5	set10	V4V4	powerlaw	frogs	2.87363880316	1.41300255938	0.90673292458	0.629954036052	0.412815583719	-61	15
utax	20sp	dataset_1	set1	V4V4	powerlaw	uparse	0.297719714778	0.294894007627	0.294894007628	0.248680808774	0.185186747942	0	0
utax	20sp	dataset_1	set2	V4V4	powerlaw	uparse	0.448470027218	0.425697620961	0.394508953306	0.388983442296	0.309202356821	0	0
utax	20sp	dataset_1	set3	V4V4	powerlaw	uparse	0.540844782241	0.50581892929	0.494432057297	0.494432057297	0.262383436618	0	0
utax	20sp	dataset_1	set4	V4V4	powerlaw	uparse	0.396765451836	0.387521871158	0.30749987567	0.249686527016	0.216534128594	0	0
utax	20sp	dataset_1	set5	V4V4	powerlaw	uparse	0.560270708918	0.557153988852	0.498541435104	0.498541435104	0.384363229945	0	0
utax	20sp	dataset_1	set6	V4V4	powerlaw	uparse	0.528264272855	0.528264272855	0.48081246385	0.36434848259	0.362755258027	0	0
utax	20sp	dataset_1	set7	V4V4	powerlaw	uparse	0.428467714485	0.324657226991	0.263347771961	0.199262517038	0.150061356254	0	0
utax	20sp	dataset_1	set8	V4V4	powerlaw	uparse	0.276915101012	0.272638387159	0.239018511288	0.221691884754	0.177759710073	0	0
utax	20sp	dataset_1	set9	V4V4	powerlaw	uparse	0.437203926438	0.418908605658	0.398147143388	0.397303052416	0.215693429419	0	0
utax	20sp	dataset_1	set10	V4V4	powerlaw	uparse	0.373177388822	0.373177388822	0.283958924425	0.273491077413	0.220716845305	0	0
utax	20sp	dataset_2	set1	V4V4	powerlaw	uparse	0.323844539943	0.261336931191	0.237454953559	0.214665985016	0.184265511495	0	0
utax	20sp	dataset_2	set2	V4V4	powerlaw	uparse	0.570756021275	0.406976713073	0.396152221926	0.370607247831	0.358175641173	0	1
utax	20sp	dataset_2	set3	V4V4	powerlaw	uparse	0.344363205296	0.290482394859	0.290482394859	0.258367473858	0.258367473858	0	1
utax	20sp	dataset_2	set4	V4V4	powerlaw	uparse	0.408001430776	0.380480410409	0.261347481435	0.240708503397	0.205837807167	0	1
utax	20sp	dataset_2	set5	V4V4	powerlaw	uparse	0.297495967361	0.267307964803	0.222344924673	0.194150528813	0.152272646018	0	0
utax	20sp	dataset_2	set6	V4V4	powerlaw	uparse	0.58761245051	0.550116673823	0.521173674205	0.427552526912	0.420663846887	0	0
utax	20sp	dataset_2	set7	V4V4	powerlaw	uparse	0.553802469414	0.531114919003	0.44936747294	0.334051835995	0.292402326511	0	0
utax	20sp	dataset_2	set8	V4V4	powerlaw	uparse	0.551097468081	0.484700701473	0.462439720366	0.409918402309	0.399571467779	0	0
utax	20sp	dataset_2	set9	V4V4	powerlaw	uparse	0.350247194147	0.26844358776	0.241976844793	0.19794525141	0.195075229986	0	0
utax	20sp	dataset_2	set10	V4V4	powerlaw	uparse	0.41369689537	0.410801637195	0.3899177384	0.303676161093	0.222703443779	0	0
utax	20sp	dataset_3	set1	V4V4	powerlaw	uparse	0.565024640976	0.527758966762	0.466759097856	0.408132808279	0.399889976517	0	0
utax	20sp	dataset_3	set2	V4V4	powerlaw	uparse	0.32531273821	0.280138593357	0.223947096766	0.124615101486	0.0651357481091	0	0
utax	20sp	dataset_3	set3	V4V4	powerlaw	uparse	0.271615844643	0.202449766831	0.157838835118	0.105480677151	0.086581119061	0	0
utax	20sp	dataset_3	set4	V4V4	powerlaw	uparse	0.448941474637	0.390324760141	0.312612061938	0.223009374342	0.222943063329	0	0
utax	20sp	dataset_3	set5	V4V4	powerlaw	uparse	0.367134735829	0.311986877187	0.302323978443	0.182230644765	0.050980877334	0	0
utax	20sp	dataset_3	set6	V4V4	powerlaw	uparse	0.592142815412	0.395142020252	0.360111392351	0.184180640116	0.108625440849	0	0
utax	20sp	dataset_3	set7	V4V4	powerlaw	uparse	0.451585277495	0.368913174487	0.292614843081	0.22806278272	0.22806278272	0	0
utax	20sp	dataset_3	set8	V4V4	powerlaw	uparse	0.632688348024	0.543861959428	0.534551580025	0.448732213138	0.380779774688	0	0
utax	20sp	dataset_3	set9	V4V4	powerlaw	uparse	0.620129084992	0.583526191479	0.573980330012	0.542028368206	0.238344342604	0	0
utax	20sp	dataset_3	set10	V4V4	powerlaw	uparse	0.429534063907	0.265834064811	0.232989341567	0.197394698501	0.152549402663	0	0
utax	20sp	dataset_4	set1	V4V4	powerlaw	uparse	0.434290474733	0.364398528479	0.258211464717	0.258211464717	0.213059111884	0	0
utax	20sp	dataset_4	set2	V4V4	powerlaw	uparse	0.495387861399	0.415392727022	0.402472586072	0.377053293835	0.363054878667	0	1
utax	20sp	dataset_4	set3	V4V4	powerlaw	uparse	0.608840845845	0.44253605205	0.375819446746	0.345174885994	0.323934683736	0	0
utax	20sp	dataset_4	set4	V4V4	powerlaw	uparse	0.339142946051	0.317907461925	0.286281520588	0.286281520588	0.286281520588	0	0
utax	20sp	dataset_4	set5	V4V4	powerlaw	uparse	0.32863889768	0.289587847993	0.27300036165	0.25619056278	0.237881864852	0	0
utax	20sp	dataset_4	set6	V4V4	powerlaw	uparse	0.50981839881	0.436562349815	0.436562349815	0.436562349815	0.436562349815	0	0
utax	20sp	dataset_4	set7	V4V4	powerlaw	uparse	0.488056811987	0.468067441393	0.463255636769	0.42815126926	0.352594926453	0	0
utax	20sp	dataset_4	set8	V4V4	powerlaw	uparse	0.709649635013	0.610142863236	0.610142863236	0.610142863236	0.27395301599	0	1
utax	20sp	dataset_4	set9	V4V4	powerlaw	uparse	0.344285604611	0.308522715114	0.206864566006	0.206246054994	0.18288490055	0	0
utax	20sp	dataset_4	set10	V4V4	powerlaw	uparse	0.377606208695	0.283846823142	0.276852318579	0.276852318579	0.2699738133	0	1
utax	20sp	dataset_5	set1	V4V4	powerlaw	uparse	0.439307829583	0.417695805243	0.30119195936	0.265114511118	0.249319445382	0	0
utax	20sp	dataset_5	set2	V4V4	powerlaw	uparse	0.56548022711	0.514810825341	0.236889619831	0.236889619831	0.216374918976	0	0
utax	20sp	dataset_5	set3	V4V4	powerlaw	uparse	0.421056706763	0.352990483196	0.296416544589	0.289681227426	0.239729156209	0	0
utax	20sp	dataset_5	set4	V4V4	powerlaw	uparse	0.418938115776	0.418938115776	0.243303768037	0.237193850466	0.237193850466	0	0
utax	20sp	dataset_5	set5	V4V4	powerlaw	uparse	0.455258418597	0.437584681695	0.387364408896	0.301873057165	0.301873057165	0	1
utax	20sp	dataset_5	set6	V4V4	powerlaw	uparse	0.495934511566	0.486550748225	0.303285564836	0.274948201113	0.265510474038	0	0
utax	20sp	dataset_5	set7	V4V4	powerlaw	uparse	0.390071509672	0.371410659169	0.25196642084	0.247392357808	0.170298115944	0	0
utax	20sp	dataset_5	set8	V4V4	powerlaw	uparse	0.573621598685	0.54559002189	0.273428685611	0.259784262355	0.259784262355	0	0
utax	20sp	dataset_5	set9	V4V4	powerlaw	uparse	0.593295523836	0.360171198307	0.302072117043	0.244758259917	0.155865746487	0	1
utax	20sp	dataset_5	set10	V4V4	powerlaw	uparse	0.515939980058	0.417479866079	0.358527978538	0.355591226196	0.208187085444	0	0
utax	100sp	dataset_1	set1	V4V4	powerlaw	uparse	2.2158573255	0.772801698145	0.727035114726	0.591385824285	0.403001150649	-6	2
utax	100sp	dataset_1	set2	V4V4	powerlaw	uparse	1.03078787931	0.571731530885	0.444920891096	0.359898640591	0.274970414438	-6	2
utax	100sp	dataset_1	set3	V4V4	powerlaw	uparse	1.70778219975	0.677126864692	0.589741873289	0.540533847254	0.476236087761	-6	2
utax	100sp	dataset_1	set4	V4V4	powerlaw	uparse	1.20468843449	0.673007327275	0.607012117793	0.427487270875	0.414015419223	-6	2
utax	100sp	dataset_1	set5	V4V4	powerlaw	uparse	1.85289355145	0.95858980106	0.838697040603	0.807526861968	0.69445375002	-6	2
utax	100sp	dataset_1	set6	V4V4	powerlaw	uparse	4.28563317276	0.7466163251	0.668941340328	0.615992394653	0.406779243965	-6	2
utax	100sp	dataset_1	set7	V4V4	powerlaw	uparse	1.47939084767	0.558455414156	0.472459124819	0.442915976173	0.377823167114	-6	2
utax	100sp	dataset_1	set8	V4V4	powerlaw	uparse	1.56754845512	0.911762684502	0.811216202055	0.424257611575	0.301932935632	-6	2
utax	100sp	dataset_1	set9	V4V4	powerlaw	uparse	1.63601798264	0.731595128684	0.569605365717	0.487397060165	0.29258285956	-6	2
utax	100sp	dataset_1	set10	V4V4	powerlaw	uparse	1.28292824897	0.663721570466	0.63925042953	0.54441568354	0.406376033103	-6	2
utax	100sp	dataset_2	set1	V4V4	powerlaw	uparse	4.81012784757	0.549717436178	0.452611825044	0.342877173676	0.259947264527	-3	0
utax	100sp	dataset_2	set2	V4V4	powerlaw	uparse	1.00335282124	0.584626913729	0.45436256919	0.390584314433	0.389964910353	-3	0
utax	100sp	dataset_2	set3	V4V4	powerlaw	uparse	1.95072351727	0.552908480721	0.470703639044	0.397314668454	0.385333932484	-3	0
utax	100sp	dataset_2	set4	V4V4	powerlaw	uparse	0.954648694456	0.688536147171	0.567221743211	0.461892688626	0.36281372316	-3	0
utax	100sp	dataset_2	set5	V4V4	powerlaw	uparse	1.63695655266	0.703975035467	0.602039903037	0.49552967153	0.469723598441	-3	0
utax	100sp	dataset_2	set6	V4V4	powerlaw	uparse	0.918583752959	0.566635856183	0.488801631734	0.361575800287	0.175642678556	-3	0
utax	100sp	dataset_2	set7	V4V4	powerlaw	uparse	3.65518992544	0.595220713935	0.500870190243	0.460708691651	0.252635274832	-3	0
utax	100sp	dataset_2	set8	V4V4	powerlaw	uparse	1.56096405287	0.737277049648	0.553076212126	0.463481764115	0.437235017507	-3	0
utax	100sp	dataset_2	set9	V4V4	powerlaw	uparse	1.08386499469	0.789914929473	0.708983856351	0.635325066339	0.567241926602	-3	0
utax	100sp	dataset_2	set10	V4V4	powerlaw	uparse	1.5706625625	0.400347014939	0.269810484031	0.229981974833	0.174679652245	-3	0
utax	100sp	dataset_3	set1	V4V4	powerlaw	uparse	1.24353941592	0.92784319136	0.728030189346	0.631446555818	0.492770697951	-3	0
utax	100sp	dataset_3	set2	V4V4	powerlaw	uparse	8.80065661656	0.63679662054	0.58132878728	0.443304679607	0.328255251721	-3	0
utax	100sp	dataset_3	set3	V4V4	powerlaw	uparse	1.08893446462	0.722146669619	0.558541439021	0.462813633601	0.208714301724	-3	0
utax	100sp	dataset_3	set4	V4V4	powerlaw	uparse	1.29381706608	0.88708653451	0.789406542534	0.756974354247	0.716945790234	-3	0
utax	100sp	dataset_3	set5	V4V4	powerlaw	uparse	2.4049840047	0.75419198964	0.649813634022	0.629187413611	0.410832806432	-3	0
utax	100sp	dataset_3	set6	V4V4	powerlaw	uparse	1.16831032987	0.772619895698	0.508952029531	0.435162211393	0.339000254143	-3	0
utax	100sp	dataset_3	set7	V4V4	powerlaw	uparse	1.18832031584	0.751196424499	0.67060601271	0.627558261711	0.439899889812	-3	0
utax	100sp	dataset_3	set8	V4V4	powerlaw	uparse	1.10011290724	0.540360923254	0.369367246107	0.265193618595	0.164821783916	-3	0
utax	100sp	dataset_3	set9	V4V4	powerlaw	uparse	1.36876288322	0.810713119771	0.715319461141	0.493750718889	0.419235901931	-3	0
utax	100sp	dataset_3	set10	V4V4	powerlaw	uparse	1.2278730721	0.513531997614	0.406150933351	0.371935285332	0.311673865907	-3	0
utax	100sp	dataset_4	set1	V4V4	powerlaw	uparse	1.45574348019	0.923676706962	0.601808705142	0.538583737569	0.479103491985	-4	1
utax	100sp	dataset_4	set2	V4V4	powerlaw	uparse	1.14418488412	0.913865420725	0.7661938196	0.638014477805	0.405254528693	-4	1
utax	100sp	dataset_4	set3	V4V4	powerlaw	uparse	1.30925371638	0.581124881324	0.473197376627	0.422357679374	0.265994470465	-4	1
utax	100sp	dataset_4	set4	V4V4	powerlaw	uparse	0.859159903751	0.449836166671	0.323925338915	0.232638572561	0.133137286491	-4	1
utax	100sp	dataset_4	set5	V4V4	powerlaw	uparse	1.41661324172	0.604125722091	0.47549820597	0.318749968077	0.300764775364	-4	1
utax	100sp	dataset_4	set6	V4V4	powerlaw	uparse	2.28858760652	0.993886875073	0.818052326928	0.775255308899	0.651176740021	-4	1
utax	100sp	dataset_4	set7	V4V4	powerlaw	uparse	3.13586890827	0.743495048507	0.518338741953	0.402516752784	0.297161407588	-4	1
utax	100sp	dataset_4	set8	V4V4	powerlaw	uparse	2.0835662255	0.742091895342	0.660617187597	0.569962184657	0.567654287539	-4	2
utax	100sp	dataset_4	set9	V4V4	powerlaw	uparse	1.46477819661	1.13471237788	0.921943509163	0.857240935991	0.791247492933	-4	1
utax	100sp	dataset_4	set10	V4V4	powerlaw	uparse	1.40390646954	0.802036938116	0.701167902908	0.597524891951	0.347963374094	-4	1
utax	100sp	dataset_5	set1	V4V4	powerlaw	uparse	1.4280528494	0.872730781859	0.790173983589	0.569738585478	0.52531821695	-6	1
utax	100sp	dataset_5	set2	V4V4	powerlaw	uparse	3.14693376775	0.732647081166	0.649959646438	0.519757725737	0.477536264443	-6	1
utax	100sp	dataset_5	set3	V4V4	powerlaw	uparse	1.56355204186	0.763939650185	0.715064252026	0.620815337981	0.548204059069	-6	1
utax	100sp	dataset_5	set4	V4V4	powerlaw	uparse	2.95592811318	0.719185315816	0.585853332057	0.528354563066	0.395356763187	-6	1
utax	100sp	dataset_5	set5	V4V4	powerlaw	uparse	2.5622343821	0.496025405875	0.410559932915	0.332405997098	0.25223233409	-6	1
utax	100sp	dataset_5	set6	V4V4	powerlaw	uparse	6.16254175683	0.747490858309	0.62393381934	0.554240870003	0.313594144996	-6	1
utax	100sp	dataset_5	set7	V4V4	powerlaw	uparse	4.16153660573	0.954044565604	0.865145759471	0.763220386726	0.698889001516	-6	1
utax	100sp	dataset_5	set8	V4V4	powerlaw	uparse	1.96945076045	0.773442017681	0.668660577861	0.645169388274	0.292257039019	-6	1
utax	100sp	dataset_5	set9	V4V4	powerlaw	uparse	1.59052924064	0.820402647427	0.461191955849	0.408261042207	0.341010686346	-6	1
utax	100sp	dataset_5	set10	V4V4	powerlaw	uparse	1.34452336362	0.59956448527	0.526147056755	0.459950650092	0.364973407287	-6	1
utax	200sp	dataset_1	set1	V4V4	powerlaw	uparse	3.41538234705	1.07465827844	0.923836318731	0.841747148986	0.604982187925	-15	4
utax	200sp	dataset_1	set2	V4V4	powerlaw	uparse	4.2618734105	0.882008768304	0.641597516499	0.490128572234	0.275554330984	-15	4
utax	200sp	dataset_1	set3	V4V4	powerlaw	uparse	1.99877807888	0.896837937628	0.63259834505	0.448193013081	0.395877984023	-15	4
utax	200sp	dataset_1	set4	V4V4	powerlaw	uparse	2.61708046031	1.12106765381	0.931082299246	0.76498173679	0.511192198291	-15	5
utax	200sp	dataset_1	set5	V4V4	powerlaw	uparse	7.74924501888	0.897644968935	0.662488876471	0.486453546424	0.414838009904	-15	3
utax	200sp	dataset_1	set6	V4V4	powerlaw	uparse	5.06436524526	1.03075540519	0.595476606399	0.525880109196	0.443480554935	-15	4
utax	200sp	dataset_1	set7	V4V4	powerlaw	uparse	2.43353033376	0.890348706917	0.671092889631	0.51017916455	0.368166612047	-15	5
utax	200sp	dataset_1	set8	V4V4	powerlaw	uparse	1.88665913667	0.733684626719	0.532260507855	0.339670964826	0.259761938355	-15	4
utax	200sp	dataset_1	set9	V4V4	powerlaw	uparse	2.92068407382	0.916839573539	0.647506723817	0.481373302329	0.336562000712	-15	6
utax	200sp	dataset_1	set10	V4V4	powerlaw	uparse	3.38010060299	1.08168321279	0.865145953765	0.700731328034	0.60995869431	-15	5
utax	200sp	dataset_2	set1	V4V4	powerlaw	uparse	2.56827448839	1.00328619618	0.763745835316	0.612964056963	0.539555930079	-4	2
utax	200sp	dataset_2	set2	V4V4	powerlaw	uparse	1.66792055495	1.18283473612	0.931268058429	0.636157207121	0.503181519249	-4	3
utax	200sp	dataset_2	set3	V4V4	powerlaw	uparse	1.49071043417	1.05406717109	0.693609111867	0.533976820129	0.320210423026	-4	3
utax	200sp	dataset_2	set4	V4V4	powerlaw	uparse	1.19516316822	0.809803306268	0.619244718744	0.501972087213	0.341050478942	-4	3
utax	200sp	dataset_2	set5	V4V4	powerlaw	uparse	2.51809804835	1.61607850322	0.628270496251	0.50274570522	0.277889456663	-4	2
utax	200sp	dataset_2	set6	V4V4	powerlaw	uparse	8.50165464363	0.870282818711	0.533182907762	0.372379388275	0.257500044495	-4	3
utax	200sp	dataset_2	set7	V4V4	powerlaw	uparse	2.74009024023	0.860944610615	0.699677891617	0.642379361576	0.503386109644	-4	3
utax	200sp	dataset_2	set8	V4V4	powerlaw	uparse	1.42076839156	1.02865675879	0.71706840578	0.537508838259	0.444147790997	-4	3
utax	200sp	dataset_2	set9	V4V4	powerlaw	uparse	2.75008104474	1.01565729285	0.659591752145	0.495100607432	0.327996943675	-4	1
utax	200sp	dataset_2	set10	V4V4	powerlaw	uparse	1.18369244253	0.891747344802	0.541419511991	0.452248638741	0.369134403167	-4	2
utax	200sp	dataset_3	set1	V4V4	powerlaw	uparse	2.32586126238	1.59745422021	1.27022402692	0.701709278464	0.3752574162	-12	2
utax	200sp	dataset_3	set2	V4V4	powerlaw	uparse	4.12811058059	1.13615485634	0.776077537093	0.569973643558	0.415814573524	-12	3
utax	200sp	dataset_3	set3	V4V4	powerlaw	uparse	2.61496685969	1.66813248434	1.31968444527	1.16113975588	0.369383742593	-12	3
utax	200sp	dataset_3	set4	V4V4	powerlaw	uparse	2.22245154259	1.34578708629	1.10511235398	0.898948040761	0.308266691655	-12	3
utax	200sp	dataset_3	set5	V4V4	powerlaw	uparse	3.13885400532	1.16091111773	0.730807313861	0.576461961815	0.432978637656	-12	2
utax	200sp	dataset_3	set6	V4V4	powerlaw	uparse	1.87383114606	1.28431115295	0.884712311004	0.707723757842	0.40765980825	-12	3
utax	200sp	dataset_3	set7	V4V4	powerlaw	uparse	2.64783654492	1.4784701225	1.26226638993	1.10706722719	0.348325764545	-12	3
utax	200sp	dataset_3	set8	V4V4	powerlaw	uparse	2.24242965584	1.19220246596	1.00541853033	0.689798352885	0.418090030822	-12	2
utax	200sp	dataset_3	set9	V4V4	powerlaw	uparse	2.5565024071	1.32325104378	1.00360177004	0.78852502828	0.402300967759	-12	3
utax	200sp	dataset_3	set10	V4V4	powerlaw	uparse	2.02699052571	1.28799443784	0.985987307054	0.843616024603	0.293424561803	-12	2
utax	200sp	dataset_4	set1	V4V4	powerlaw	uparse	2.77200714067	1.04161915819	0.656785926209	0.475639498304	0.343412564838	-10	3
utax	200sp	dataset_4	set2	V4V4	powerlaw	uparse	2.24571696055	0.793317160434	0.624228109529	0.449234506716	0.420383375624	-10	4
utax	200sp	dataset_4	set3	V4V4	powerlaw	uparse	3.38556167825	0.950574208724	0.739994367378	0.501331636056	0.378774284156	-10	7
utax	200sp	dataset_4	set4	V4V4	powerlaw	uparse	1.64159766296	0.926735682931	0.750808024084	0.633458548444	0.471240209507	-10	5
utax	200sp	dataset_4	set5	V4V4	powerlaw	uparse	4.30179188527	0.973203514211	0.641846471569	0.446226006306	0.35265631857	-10	3
utax	200sp	dataset_4	set6	V4V4	powerlaw	uparse	3.88576757627	0.977529025832	0.72456728063	0.489123249718	0.360116034571	-10	3
utax	200sp	dataset_4	set7	V4V4	powerlaw	uparse	3.56095425343	0.949107890039	0.777873432695	0.597639808263	0.378383596867	-10	3
utax	200sp	dataset_4	set8	V4V4	powerlaw	uparse	2.34803256809	0.833906126999	0.598665169468	0.490616166955	0.166895016671	-10	3
utax	200sp	dataset_4	set9	V4V4	powerlaw	uparse	2.79754886951	1.10893438901	0.809644965165	0.607004052332	0.323468796502	-10	4
utax	200sp	dataset_4	set10	V4V4	powerlaw	uparse	2.20228903445	0.90270177332	0.652311665263	0.584789728257	0.49773993696	-10	2
utax	200sp	dataset_5	set1	V4V4	powerlaw	uparse	3.07883882716	0.910410310932	0.652521549556	0.428162721855	0.388369380908	-10	1
utax	200sp	dataset_5	set2	V4V4	powerlaw	uparse	2.04851224691	1.04701179795	0.77593630124	0.661182640403	0.419085186183	-10	2
utax	200sp	dataset_5	set3	V4V4	powerlaw	uparse	2.04955599634	1.00580973444	0.734279091949	0.505046192153	0.441133381203	-10	1
utax	200sp	dataset_5	set4	V4V4	powerlaw	uparse	1.59161959803	0.823265520788	0.615627964373	0.401867658958	0.287054610522	-10	1
utax	200sp	dataset_5	set5	V4V4	powerlaw	uparse	2.53113913333	1.26526001031	0.858100144382	0.818767433941	0.697838387045	-10	2
utax	200sp	dataset_5	set6	V4V4	powerlaw	uparse	1.7004223132	0.907079431394	0.582556107591	0.37448281666	0.299349193379	-10	2
utax	200sp	dataset_5	set7	V4V4	powerlaw	uparse	3.07341921096	1.39766268866	1.0127327085	0.829726722307	0.655436417519	-10	2
utax	200sp	dataset_5	set8	V4V4	powerlaw	uparse	2.29181479256	1.30862059335	1.01951348134	0.574292932751	0.309568913881	-10	1
utax	200sp	dataset_5	set9	V4V4	powerlaw	uparse	2.38615571172	0.982133997843	0.7678240048	0.603860172178	0.334960996497	-10	2
utax	200sp	dataset_5	set10	V4V4	powerlaw	uparse	2.12254727081	1.13290390879	0.833624185981	0.642019768097	0.582137541246	-10	2
utax	500sp	dataset_1	set1	V4V4	powerlaw	uparse	4.02423232393	1.60625676309	1.13934946593	0.873011311512	0.783353757396	-52	7
utax	500sp	dataset_1	set2	V4V4	powerlaw	uparse	4.17823279269	1.4630737497	0.883080095965	0.742941136607	0.44899283458	-52	7
utax	500sp	dataset_1	set3	V4V4	powerlaw	uparse	4.34864793679	1.47539828863	1.09463120824	0.922780163489	0.77283767412	-52	7
utax	500sp	dataset_1	set4	V4V4	powerlaw	uparse	4.3405822774	1.33937968275	0.83506224304	0.63842807686	0.299755788298	-52	6
utax	500sp	dataset_1	set5	V4V4	powerlaw	uparse	4.26380613263	1.53524071185	0.984908158032	0.80708911966	0.598106293832	-52	7
utax	500sp	dataset_1	set6	V4V4	powerlaw	uparse	3.61125957033	1.54865699456	1.05979589689	0.86731074395	0.464813100231	-52	7
utax	500sp	dataset_1	set7	V4V4	powerlaw	uparse	5.45525626595	1.51184955418	1.0594044447	0.885324004985	0.679252273951	-52	6
utax	500sp	dataset_1	set8	V4V4	powerlaw	uparse	4.06730209934	1.11708392746	0.801988585807	0.615303733067	0.375417595456	-52	7
utax	500sp	dataset_1	set9	V4V4	powerlaw	uparse	3.25541729254	1.38670608874	0.856926670044	0.669913881348	0.444273679072	-52	8
utax	500sp	dataset_1	set10	V4V4	powerlaw	uparse	3.85632389334	1.25590969487	0.824509959087	0.63001997004	0.424918677326	-52	6
